,name,ID,YouthMapper,institution
2857,comfortablynumb,599446,False,unknown
2858,limckeggie,2186418,False,unknown
2859,alecs01,1476146,False,unknown
2860,labra,260965,False,unknown
2861,bonix-mapper,2030995,False,unknown
2862,suisquirrel,2006475,False,unknown
2863,momen,2244384,False,unknown
2864,proteen,2257741,False,unknown
2865,robgeb,336460,False,unknown
2866,boo_radley,2010373,False,unknown
2867,verp65,1683450,False,unknown
2868,imagoiq,1856092,False,unknown
2869,didierbf,2241619,False,unknown
2870,p3corion,2260503,False,unknown
2871,clockwerx,172061,False,unknown
2872,landfahrer,1069176,False,unknown
2873,miko888,1877030,False,unknown
2874,sealdriver,2263531,False,unknown
2875,elgrandebanana,2007163,False,unknown
2876,kromagv0,96571,False,unknown
2877,richy88,2004392,False,unknown
2878,deanduru,2281185,False,unknown
2879,joevernon,252103,False,unknown
2880,ᴀᴅᴍɪɴ,1241595,False,unknown
2881,petermo,1266459,False,unknown
2882,haral,1170888,False,unknown
2883,fanatik,60395,False,unknown
2884,ken68n,2143514,False,unknown
2885,filot,131561,False,unknown
2886,danny1984,654204,False,unknown
2887,gmperls09,1943086,False,unknown
2888,tuxayo,599133,False,unknown
2889,rvb-glas,299511,False,unknown
2890,biyiklioglu,2298391,False,unknown
2891,orlodax,2074963,False,unknown
2892,mike lehmann,127903,False,unknown
2893,bvivi,124550,False,unknown
2894,martj9,675302,False,unknown
2895,orikrin1998,1675650,False,unknown
2896,peda,13010,False,unknown
2897,solarklaus,2279422,False,unknown
2898,byggareaka,2143393,False,unknown
2899,nambago allan,2084108,False,unknown
2900,cmɢʟee,444206,False,unknown
2901,wiso_dbtopo_lodi,2317501,False,unknown
2902,chewey,1208453,False,unknown
2903,supercars-woolwich,2204049,False,unknown
2904,jan westerhof,14498,False,unknown
2905,patrick etomet,2329822,True,kumi university
2906,sloerunner,1287673,False,unknown
2907,cartoglarry,600015,False,unknown
2908,cristian1989,429539,False,unknown
2909,ulmtuelp,120153,False,unknown
2910,sakudo,52766,False,unknown
2911,massimiliano campagnoli,2230255,False,unknown
2912,dannykath,2226712,False,unknown
2913,neuhausr,16591,False,unknown
2914,u810,716751,False,unknown
2915,jcs_uk,1002127,False,unknown
2916,metatech,1545711,False,unknown
2917,pika,122402,False,unknown
2918,pyknite,193512,False,unknown
2919,guidoaltendorf,1980916,False,unknown
2920,ncc-1701,383521,False,unknown
2921,jojons,1836293,False,unknown
2922,mbrothers,1436106,False,unknown
2923,al68,1745073,False,unknown
2924,rcsprinter123,2093145,False,unknown
2925,michah,8464,False,unknown
2926,ikiya,69966,False,unknown
2927,lulu-ann,31118,False,unknown
2928,nesim,1386706,False,unknown
2929,ori952,385027,False,unknown
2930,pilou@nowhere,1850199,False,unknown
2931,david & christine schmitt,26818,False,unknown
2932,opani,329877,False,unknown
2933,endbacher,50272,False,unknown
2934,folco,2275481,False,unknown
2935,pdakungen,2392516,False,unknown
2936,bullethimself,47228,False,unknown
2937,jdblanton,72781,False,unknown
2938,wmietek,2144790,False,unknown
2939,manuel timita,2327823,False,unknown
2940,mark pokorny,86286,False,unknown
2941,nordog,2424951,False,unknown
2942,globalavocado,455857,False,unknown
2943,s1xs,183217,False,unknown
2944,pittrichimica,497524,False,unknown
2945,luis36995,1829683,False,unknown
2946,glitterj,2374506,False,unknown
2947,jaszczur,94114,False,unknown
2948,louisjdr,2063093,False,unknown
2949,bergpeserl,1934841,False,unknown
2950,carrotblasphemy,2102508,False,unknown
2951,egs82,2435451,False,unknown
2952,mjessen_mdv,1227175,False,unknown
2953,léo_m,1514872,False,unknown
2954,operivar,51324,False,unknown
2955,rhdb,15259,False,unknown
2956,messpert,21189,False,unknown
2957,iainmcm,1126128,False,unknown
2958,tklug,2415107,False,unknown
2959,maliniorz,1221350,False,unknown
2960,guignol_85,2209067,False,unknown
2961,wikithemap,1470980,False,unknown
2962,ocotillo,78871,False,unknown
2963,kurly,967832,False,unknown
2964,jmk247w,389921,False,unknown
2965,wegavision,564585,False,unknown
2966,ebin,973600,False,unknown
2967,gasbake,1998285,False,unknown
2968,pmaiikeey,2489541,False,unknown
2969,eckhart wörner,2675,False,unknown
2970,chene,198366,False,unknown
2971,carl wilson,2431132,False,unknown
2972,mpamphs,2517447,False,unknown
2973,saalehcom,2320265,False,unknown
2974,geomapper69,2362154,False,unknown
2975,andy g,359944,False,unknown
2976,bernardette44,1703473,False,unknown
2977,pouchon70,2266943,False,unknown
2978,blacksail,2484719,False,unknown
2979,chippy,3114,False,unknown
2980,georgekaplan,1198089,False,unknown
2981,rickos99,2574717,False,unknown
2982,mindy scibilia,2575628,False,unknown
2983,jalice,2451684,False,unknown
2984,shinzo-chan,2581759,False,unknown
2985,ivohans,2258812,False,unknown
2986,plr1980,826770,False,unknown
2987,msowen,86562,False,unknown
2988,gsperb,1098648,False,unknown
2989,richrico,2219338,False,unknown
2990,mukalele rogers,2317485,False,unknown
2991,zmianowy,1736346,False,unknown
2992,brianh,19612,False,unknown
2993,derrick mbulaiteye,2329679,False,unknown
2994,talexbikes,201505,False,unknown
2995,eric_,1798469,False,unknown
2996,sec147,83127,False,unknown
2997,chambke,1016428,False,unknown
2998,władysław komorek,693154,False,unknown
2999,vaxe,1764327,False,unknown
3000,silvandy,2565448,False,unknown
3001,renade,1261367,False,unknown
3002,demola okesola,1588762,False,unknown
3003,eisa,1939732,False,unknown
3004,ritterr,950182,False,unknown
3005,phill luby,1279694,False,unknown
3006,meghansexton,2661446,False,unknown
3007,christopher m hinkle,2661456,False,unknown
3008,splatr182,448847,False,unknown
3009,wojtek600,1773517,False,unknown
3010,mrgaz,1661460,False,unknown
3011,mapperiam,2673535,False,unknown
3012,imagic,202392,False,unknown
3013,si̇stempos,2717805,False,unknown
3014,martin mapper,2391560,False,unknown
3015,juststupid,2517831,False,unknown
3016,scolchester,2708355,False,unknown
3017,rupertmaesglas,2697699,False,unknown
3018,cvdr,345754,False,unknown
3019,lorenzasganzetta,2732604,True,politecnico di milano
3020,vincnet41,1096795,False,unknown
3021,steven bukulu,1809288,False,unknown
3022,smaprs,1852029,False,unknown
3023,steven_boyd,1771851,False,unknown
3024,beverleykiter,2753259,False,unknown
3025,malta-dinger,96382,False,unknown
3026,wmyrda,1980824,False,unknown
3027,jan van bekkum,1203657,False,unknown
3028,geodoc,1767617,False,unknown
3029,relas33,323645,False,unknown
3030,daxeon,2751587,False,unknown
3031,kragon77,539656,False,unknown
3032,ckurdoglu,1941204,False,unknown
3033,gabrysolari,2695869,False,unknown
3034,tomasy,953001,False,unknown
3035,intemelio,2780983,False,unknown
3036,fedc,602784,False,unknown
3037,térképszerkesztő,2044123,False,unknown
3038,jean bully,656864,False,unknown
3039,electronicbyte,2575066,False,unknown
3040,tallarnie,549790,False,unknown
3041,glucosamine,1302721,False,unknown
3042,bandlengstrom,1825316,False,unknown
3043,felix2426,549312,False,unknown
3044,paddymatthews,360287,False,unknown
3045,paul a day,2800422,False,unknown
3046,shravan91,1051550,False,unknown
3047,samely,2512300,False,unknown
3048,karitotp,2748195,False,unknown
3049,vpettenati,834086,False,unknown
3050,ruthmaben,2554698,False,unknown
3051,rossendale gary,2748961,False,unknown
3052,olle_johansson,2815532,False,unknown
3053,richbielby,700823,False,unknown
3054,abel801,2377377,False,unknown
3055,simon_84,2814769,False,unknown
3056,wilda69,127573,False,unknown
3057,sffubs,8161,False,unknown
3058,calfarome,2511706,False,unknown
3059,andygol,94578,False,unknown
3060,dowdie,2234988,False,unknown
3061,lucabon,712141,False,unknown
3062,mark255,2044094,False,unknown
3063,konrad aust,115651,False,unknown
3064,axc97c,456047,False,unknown
3065,cradamy,406589,False,unknown
3066,polar020202,2747246,False,unknown
3067,boyan_kp,2350467,False,unknown
3068,langy01,1596710,False,unknown
3069,toebeefixit,685967,False,unknown
3070,kuchengrab,576370,False,unknown
3071,roby2107,1808258,False,unknown
3072,kreuzschnabel,2773866,False,unknown
3073,danny__kay,58006,False,unknown
3074,michaela,278799,False,unknown
3075,joep,118960,False,unknown
3076,theknightwho,2819454,False,unknown
3077,cupofcoffee,64408,False,unknown
3078,eden744,393177,False,unknown
3079,dangregory,2565445,False,unknown
3080,tatwot,2902996,False,unknown
3081,theremedy,530681,False,unknown
3082,gabry501,2874300,True,politecnico di milano
3083,lucae,51122,False,unknown
3084,wallsend56,2905600,False,unknown
3085,marcogeo4,2245089,False,unknown
3086,kontextfrei,224845,False,unknown
3087,pipodeclown12,2853583,False,unknown
3088,yosm,799950,False,unknown
3089,jaycbr,2700471,False,unknown
3090,bsddeoqz13f2bp,55812,False,unknown
3091,nick-malvern,2078072,False,unknown
3092,jotam,768145,False,unknown
3093,claudio fimognari,2833992,False,unknown
3094,johnwhelan,186592,False,unknown
3095,sreed,2872970,False,unknown
3096,rodney21,2931877,False,unknown
3097,klopferp,353906,False,unknown
3098,dave1152000,1821858,False,unknown
3099,maraf24,2098272,False,unknown
3100,daop5510,300696,False,unknown
3101,marcuslynch,2980707,False,unknown
3102,peeweeke,494726,False,unknown
3103,ipswichuser99,2949185,False,unknown
3104,will_p,207845,False,unknown
3105,procuste,1211315,False,unknown
3106,kioska journo,402585,False,unknown
3107,barb-andmike,2629998,False,unknown
3108,hariskar,2545608,False,unknown
3109,bmm994,189946,False,unknown
3110,mike142sl,583378,False,unknown
3111,fabian bey,1201914,False,unknown
3112,ventlan,717069,False,unknown
3113,sivan00,2045570,False,unknown
3114,elfmeterschiessen,137314,False,unknown
3115,adjuva,92274,False,unknown
3116,unisto,2450517,False,unknown
3117,pelekpl,761348,False,unknown
3118,meillo,48664,False,unknown
3119,misty morn,2140472,False,unknown
3120,ibk2015,3065070,False,unknown
3121,irasesu,711265,False,unknown
3122,thomasa,354962,False,unknown
3123,preee,2855785,False,unknown
3124,mafushwa,1214534,False,unknown
3125,nikhilprabhakar,2835928,False,unknown
3126,john mcsteed,591802,False,unknown
3127,pratikyadav,2905914,False,unknown
3128,kian1963,3105520,False,unknown
3129,gri_john,2250543,False,unknown
3130,maturi0n,2052948,False,unknown
3131,clairedelune,190626,False,unknown
3132,joshkip,3040551,False,unknown
3133,akagemuk,2012081,False,unknown
3134,vadiм,326091,False,unknown
3135,huegleng,439033,False,unknown
3136,ramyaragupathy,2823295,False,unknown
3137,geo-ranger,117958,False,unknown
3138,horstsun,685410,False,unknown
3139,barny2,2547310,False,unknown
3140,brandmeester,607691,False,unknown
3141,jdennis,3176855,False,unknown
3142,palimpadum,155936,False,unknown
3143,stw1701,102899,False,unknown
3144,ido marom,2778924,False,unknown
3145,alan bragg,443130,False,unknown
3146,didier2020,300459,False,unknown
3147,travelling_salesman,391652,False,unknown
3148,honza11,879261,False,unknown
3149,beweta,152074,False,unknown
3150,macabe5387,2698880,False,unknown
3151,chris baines,534393,False,unknown
3152,mikebli,3203396,False,unknown
3153,alexandrep,3207390,False,unknown
3154,gps4net,1191940,False,unknown
3155,pmailkeey,45399,False,unknown
3156,flupke1400,1355339,False,unknown
3157,arnebius,502270,False,unknown
3158,_yog,232386,False,unknown
3159,johnnyfp,577097,False,unknown
3160,ma_mapper,341454,False,unknown
3161,tosyn williams,2878522,False,unknown
3162,mintcondition,3091009,False,unknown
3163,samthecrazyman,1802841,False,unknown
3164,nuraddeen,1812876,False,unknown
3165,gareth howe,3197940,False,unknown
3166,yalcat,1100566,False,unknown
3167,gerdp,533465,False,unknown
3168,kreniar,1760247,False,unknown
3169,courtneymclark,2330248,False,unknown
3170,danieleoxoli,2975705,True,politecnico di milano
3171,spacedman,2423,False,unknown
3172,moosfrosch,399492,False,unknown
3173,mapserver,54626,False,unknown
3174,riverlim,1737004,False,unknown
3175,dorsetwurzel,187564,False,unknown
3176,boss dév,1799294,False,unknown
3177,ma-rt-in,1431737,False,unknown
3178,athalis,2540799,False,unknown
3179,ronnieland,2915231,False,unknown
3180,wikilux,1894634,False,unknown
3181,gianfra,110792,False,unknown
3182,dubiousfrog,161351,False,unknown
3183,thehammer,554234,False,unknown
3184,cdknowles,3073802,False,unknown
3185,fanive,2315574,False,unknown
3186,streetkeysmv,2684092,False,unknown
3187,anon1913s,501906,False,unknown
3188,hendrikklaas,657581,False,unknown
3189,kenbw2,227699,False,unknown
3190,se16,7574,False,unknown
3191,bert araali,3302662,False,unknown
3192,richmarc,3340638,False,unknown
3193,kevo,40964,False,unknown
3194,alphecca,3348164,False,unknown
3195,jmzhow,3348482,False,unknown
3196,choquette33,1217097,False,unknown
3197,fred13,1221925,False,unknown
3198,gersonbergeth,2504094,False,unknown
3199,rasel khan,3358515,False,unknown
3200,bekri,14390,False,unknown
3201,oreg,1926670,False,unknown
3202,kosperd,320910,False,unknown
3203,steadfast tech,3223821,False,unknown
3204,guehu,2462188,False,unknown
3205,kriscarle,1323363,False,unknown
3206,mappertwo,3244052,False,unknown
3207,hillhiker,350421,False,unknown
3208,hart hill harrier,3307305,False,unknown
3209,mnandrews24,3376856,True,george mason university
3210,georhoko,1708958,False,unknown
3211,tubbai11,3381552,False,unknown
3212,agaudin,1824479,False,unknown
3213,al hill,3295462,False,unknown
3214,west lake,3275816,False,unknown
3215,anik parag,2913287,False,unknown
3216,tsuggie,3366400,False,unknown
3217,alexswann,2398523,False,unknown
3218,lpsmm2,3387090,False,unknown
3219,rknight,3396819,False,unknown
3220,johnxavierpaul,3397102,False,unknown
3221,amandabennett14,3397139,False,unknown
3222,dgitto,554973,False,unknown
3223,black devil,1856478,False,unknown
3224,hansemann1234,1057876,False,unknown
3225,scelik,3406922,False,unknown
3226,twirth,1004928,False,unknown
3227,jillhumphreys,3406726,False,unknown
3228,rowers2,2445224,False,unknown
3229,bzvpnr,2580007,False,unknown
3230,palolo,385046,False,unknown
3231,alfred_gulz,745753,False,unknown
3232,taurus77,2044340,False,unknown
3233,patrick bous,223763,False,unknown
3234,sam888,2762871,False,unknown
3235,effy102,2842904,False,unknown
3236,ericao,3304654,False,unknown
3237,ninjamask,527721,False,unknown
3238,granto123,3471551,False,unknown
3239,davelakowski,2381513,False,unknown
3240,subflux,18664,False,unknown
3241,serendipity,138706,False,unknown
3242,bigbug21,15748,False,unknown
3243,zeon84-74,97139,False,unknown
3244,willjgregg,3501770,False,unknown
3245,judithkamugisha,3502757,True,makerere university
3246,antarc914,132653,False,unknown
3247,siima,3502753,True,makerere university
3248,naturinda,3509533,True,makerere university
3249,fredie,2073275,False,unknown
3250,confusedbuffalo,242345,False,unknown
3251,kshuseyin,300055,False,unknown
3252,hills95,3512887,True,uganda christian university - mbale university college
3253,nababi tracy,3512550,True,uganda christian university - mbale university college
3254,allan daniel,3520401,True,uganda christian university - mbale university college
3255,esmanov,3502761,True,makerere university
3256,lisanb,3506659,False,unknown
3257,david nickywoods,3502824,True,makerere university
3258,seandebasti,550560,False,unknown
3259,crossmyloof,364391,False,unknown
3260,rozso22,2235110,False,unknown
3261,amolie,3505733,True,makerere university
3262,nabulo carol,3520331,True,uganda christian university - mbale university college
3263,justine m,3520438,False,unknown
3264,zaqws,3528176,False,unknown
3265,kiggudde,3504693,True,makerere university
3266,sebastien31,1573648,False,unknown
3267,user_5541,5541,False,unknown
3268,lsces,64,False,unknown
3269,danielitucu,3509830,False,unknown
3270,mushisolomon,3520314,False,unknown
3271,gilbiz,3502783,False,unknown
3272,nabushaworose,3520306,False,unknown
3273,farydh,3502845,True,makerere university
3274,ingrid k,3502771,True,makerere university
3275,pauluithol,2734838,False,unknown
3276,sszaf,3555061,False,unknown
3277,one t,3485800,False,unknown
3278,polyglot,15188,False,unknown
